Metric,Group1,Group2,Cohen's d,t-test p-value,Mann-Whitney U p-value,KS p-value,Significant (p < 0.05)?
auc,Random,GA-optimized (Pareto),0.780,8.178e-03,8.762e-03,8.323e-04,Yes
