9005-07-6	1	CCCCCCCCC=CCCCCCCCC(=O)OCCOC(=O)CCCCCCCC=CCCCCCCCC
30034-03-8	0	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O
537-17-7	1	C1=CC=C(C=C1)NC2=NC=NC(=N2)N
10147-40-7	0	CCCCCCCCCCCCS(=O)(=O)Cl
58543-16-1	0	CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O
17406-45-0	1	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1
4757-55-5	0	CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C
100-14-1	1	C1=CC(=CC=C1CCl)[N+](=O)[O-]
1646-88-4	0	CC(C)(C=NOC(=O)NC)S(=O)(=O)C
110-91-8	1	C1COCCN1
363-17-7	1	C1C2=CC=CC=C2C3=C1C=C(C=C3)NC(=O)C(F)(F)F
99-57-0	1	C1=CC(=C(C=C1[N+](=O)[O-])N)O
13679-70-4	0	CC1=CC=C(S1)C=O
9041-93-4	0	CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O
20562-02-1	1	CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C
94-45-1	1	CCOC1=CC2=C(C=C1)N=C(S2)N
55268-75-2	1	CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
78649-41-9	0	CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
2104-96-3	1	COP(=S)(OC)OC1=CC(=C(C=C1Cl)Br)Cl
2465-59-0	0	C1=NNC2=C1C(=O)NC(=O)N2
71422-67-8	0	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl)F
154598-52-4	0	C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
3878-19-1	1	C1=CC=C2C(=C1)NC(=N2)C3=CC=CO3
96-69-5	1	CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O
11024-24-1	1	CC1CCC2(C(C3C(O2)C(C4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O)C)C)O)C)OC1
5988-91-0	0	CC(C)CCCC(C)CC=O
10026-13-8	0	P(Cl)(Cl)(Cl)(Cl)Cl
151287-22-8	0	CC(C)C(=O)OCC1=CC(=CC=C1)OC(=O)C2C(SC3N2C(=O)C3NC(=O)CC4=CC=CC=C4)(C)C
145-94-8	0	C1CC2=C(C=CC(=C2C1)Cl)O
17824-83-8	1	C(#N)C1=C(C(=C(C(=N1)Cl)Cl)Cl)Cl
541-53-7	0	C(=S)(N)NC(=S)N
108-20-3	0	CC(C)OC(C)C
25167-70-8	0	CC(=C)CC(C)(C)C
63284-71-9	1	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl
87-99-0	0	C(C(C(C(CO)O)O)O)O
759437-26-8	0	C1=CC2=C(C=C(C(=C2N=C1)O)C(=O)NC3=CC(=C(C=C3)C=CC4=C(C=C(C=C4)NC(=O)C5=CC(=C6C=CC=NC6=C5O)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O
689-67-8	0	CC(=CCCC(=CCCC(=O)C)C)C
96-27-5	1	C(C(CS)O)O
111-01-3	0	CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
75-85-4	0	CCC(C)(C)O
472-86-6	1	CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C
