Metric,Group1,Group2,Cohen's d,t-test p-value,Mann-Whitney U p-value,KS p-value,Significant (p < 0.05)?
r2,Random,GA-optimized (Pareto),0.041,8.206e-01,4.418e-07,3.071e-12,Yes
