112-25-4	0
112-49-2	0
556-67-2	0
446-72-0	0
118-52-5	1
643-79-8	1
548-62-9	0
107-21-1	0
554-35-8	0
130-89-2	0
787-93-9	0
112-14-1	0
123-51-3	1
110-65-6	0
109-02-4	0
1910-42-5	1
8018-01-7	1
2164-17-2	1
2032-65-7	1
2310-17-0	1
9006-42-2	1
7778-39-4	1
4151-50-2	1
2593-15-9	1
7758-19-2	1
2312-35-8	1
1918-16-7	1
5742-19-8	1
6923-22-4	1
1071-83-6	1
2212-67-1	1
1702-17-6	1
1007-28-9	1
6190-65-4	1
1582-09-8	1
2624-17-1	1
1596-84-5	1
2163-80-6	1
2008-41-5	1
1912-24-9	1
7779-27-3	1
1928-43-4	1
1897-45-6	1
3825-26-1	1
7287-19-6	1
5742-17-6	1
1929-82-4	1
1763-23-1	0
1918-00-9	1
7738-94-5	1
3380-34-5	1
3397-62-4	1
2058-46-0	1
5259-88-1	1
2008-39-1	1
2303-17-5	1
2008-58-4	1
1194-65-6	1
2039-46-5	1
2136-79-0	1
2163-68-0	1
1861-40-1	1
3691-35-8	1
2675-77-6	1
1929-73-3	1
6283-86-9	1
2699-79-8	1
2372-82-9	0
5915-41-3	1
5392-40-5	0
2687-25-4	0
6422-86-2	1
7632-00-0	0
3194-55-6	0
1934-21-0	0
7173-51-5	1
7747-35-5	1
2528-16-7	0
2923-26-4	0
3064-70-8	1
7481-89-2	0
7553-56-2	0
7681-49-4	0
2634-33-5	1
2224-44-4	0
4080-31-3	1
96182-53-5	1
95737-68-1	1
57966-95-7	1
53112-28-0	1
78587-05-0	1
22224-92-6	1
77182-82-2	1
99607-70-2	1
68694-11-1	1
10453-86-8	1
23103-98-2	1
19666-30-9	1
23564-05-8	1
68359-37-5	1
82697-71-0	1
28249-77-6	1
16672-87-0	1
13121-70-5	1
74051-80-2	1
43222-48-6	1
97780-06-8	1
21725-46-2	1
31512-74-0	1
26172-55-4	1
10265-92-6	1
94361-06-5	1
96489-71-3	1
55219-65-3	1
24307-26-4	1
55406-53-6	1
12427-38-2	1
36734-19-7	1
66841-25-6	1
62924-70-3	1
80844-07-1	1
59669-26-0	1
81777-89-1	1
57213-69-1	1
35554-44-0	1
64700-56-7	1
17804-35-2	1
77501-63-4	1
41198-08-7	1
19044-88-3	1
94125-34-5	1
69409-94-5	1
88671-89-0	1
59756-60-4	1
13463-41-7	1
62476-59-9	1
28434-00-6	1
57960-19-7	1
82558-50-7	1
33629-47-9	1
26225-79-6	1
13684-56-5	1
30388-01-3	1
84087-01-4	1
23422-53-9	1
15972-60-8	1
23135-22-0	1
76738-62-0	1
55335-06-3	1
22781-23-3	1
52645-53-1	1
25606-41-1	1
87820-88-0	1
21087-64-9	1
51235-04-2	1
15165-67-0	1
50471-44-8	1
30560-19-1	1
87674-68-8	1
26544-20-7	1
32809-16-8	1
23184-66-9	1
79241-46-6	1
81406-37-3	1
51707-55-2	1
54593-83-8	1
16484-77-8	1
83657-24-3	1
51218-45-2	1
64902-72-3	1
68049-83-2	1
79622-59-6	1
42874-03-3	1
57837-19-1	1
69327-76-0	1
79538-32-2	1
10605-21-7	1
67485-29-4	1
79983-71-4	1
29091-21-2	1
82657-04-3	1
60207-90-1	1
58594-72-2	1
15096-52-3	1
27314-13-2	1
72490-01-8	1
85509-19-9	1
25311-71-1	1
34256-82-1	1
43121-43-3	1
13356-08-6	1
69806-50-4	1
72963-72-5	1
83657-17-4	1
21564-17-0	1
66215-27-8	1
82097-50-5	1
66441-23-4	1
24157-81-1	1
27176-87-0	1
60168-88-9	1
99129-21-2	1
10543-57-4	1
91125-43-8	0
68649-38-7	1
12124-97-9	1
12001-85-3	1
13840-33-0	1
20679-58-7	1
15627-09-5	1
70592-80-2	1
91745-52-7	1
26628-22-8	0
76902-90-4	1
10016-20-3	0
49562-28-9	0
25013-16-5	0
15307-79-6	0
75330-75-5	0
26471-62-5	0
51229-78-8	1
41591-87-1	0
35691-65-7	1
26062-79-3	0
28159-98-0	1
26761-40-0	0
25956-17-6	0
26530-20-1	1
32289-58-0	1
64359-81-5	1
81741-28-8	1
55566-30-8	1
85264-33-1	1
67564-91-4	1
61789-28-4	1
25265-71-8	0
30516-87-1	0
42615-29-2	1
82027-59-6	1
20427-59-2	1
38260-01-4	0
99287-30-6	0
56038-13-2	0
88069-49-2	0
41206-16-0	0
84371-65-3	0
82640-04-8	0
127277-53-6	1
199119-58-9	1
105512-06-9	1
112226-61-6	1
149979-41-9	1
118134-30-8	1
128639-02-1	1
181274-17-9	1
175013-18-0	1
103361-09-7	1
135158-54-2	1
153719-23-4	1
181274-15-7	1
163515-14-8	1
361377-29-9	0
109293-97-2	1
126833-17-8	1
105726-67-8	1
161326-34-7	1
112281-77-3	1
104098-48-8	1
153233-91-1	1
141517-21-7	1
119168-77-3	1
210631-68-8	1
155569-91-8	1
119446-68-3	1
125225-28-7	1
123312-89-0	1
114369-43-6	1
179101-81-6	1
121552-61-2	1
123343-16-8	1
112143-82-5	1
188425-85-6	1
122836-35-5	1
117718-60-2	1
120068-37-3	1
111578-32-6	1
158062-67-0	1
144550-36-7	1
116255-48-2	1
138261-41-3	1
141112-29-0	1
131983-72-7	1
131341-86-1	1
126535-15-7	1
173584-44-6	1
101200-48-0	1
111988-49-9	1
135410-20-7	1
100784-20-1	1
131860-33-8	0
104206-82-8	1
134098-61-6	1
144651-06-9	1
210880-92-5	1
142459-58-3	1
365400-11-9	1
133040-01-4	1
239110-15-7	1
112025-60-2	1
178928-70-6	1
120983-64-4	1
135590-91-9	1
203313-25-1	1
163520-33-0	1
103112-35-2	1
121776-33-8	1
111991-09-4	1
725228-45-5	1
862243-29-6	0
328392-46-7	1
262376-75-0	1
159138-81-5	0
181640-09-5	1
221671-62-1	1
264618-44-2	1
742693-38-5	1
478263-98-8	0
163269-30-5	1
473289-62-2	1
139290-65-6	1
189003-92-7	0
929601-09-2	0
288104-79-0	1
439687-69-1	1
298198-52-4	1
122454-29-9	1
169590-42-5	0
123122-55-4	0
121588-75-8	0
851916-42-2	0
175140-00-8	0
241800-98-6	0
249296-43-3	0
194098-25-4	0
193273-66-4	0
210826-40-7	0
145742-28-5	0
289716-94-5	0
445295-04-5	0
668981-02-0	0
473921-12-9	0
478149-53-0	0
139340-56-0	0
221241-63-0	0
1068967-96-3	1
1437319-46-4	1
NOCAS_47349	1
NOCAS_47381	1
NOCAS_47387	1
433212-21-6	1
NOCAS_47342	1
1437319-51-1	1
NOCAS_47346	1
464930-42-5	1
NOCAS_47366	1
1075752-90-7	1
NOCAS_47362	1
NOCAS_57866	0
1021945-00-5	0
NOCAS_47299	0
NOCAS_57885	0
NOCAS_57884	0
147116-67-4	0
NOCAS_47248	0
NOCAS_47291	0
NOCAS_57873	0
171744-42-6	0
